#Track Count = 1668
#Track Length = 5784.1
#LapTime = 84.6086
#I,P.Point.x, P.Point.y,t1.x,t1.y,t2.x,t2.y,P.speed,P.AccSpd
75	920.76	1171.04	920.76	1174.97	920.76	1163.97	150	82.2017
76	924.695	1171	924.695	1174.97	924.695	1163.97	150	82.2707
77	928.629	1170.95	928.629	1174.97	928.629	1163.97	150	82.3395
78	932.563	1170.91	932.563	1174.97	932.563	1163.97	150	82.4081
79	936.498	1170.87	936.498	1174.97	936.498	1163.97	150	82.4765
80	940.432	1170.82	940.432	1174.97	940.432	1163.97	150	82.5447
81	944.367	1170.78	944.367	1174.97	944.367	1163.97	150	82.6126
82	948.301	1170.73	948.301	1174.97	948.301	1163.97	150	82.6804
83	952.236	1170.69	952.236	1174.97	952.236	1163.97	150	82.748
84	956.17	1170.64	956.17	1174.97	956.17	1163.97	150	82.8154
85	960.104	1170.6	960.104	1174.97	960.104	1163.97	150	82.8826
86	964.039	1170.55	964.039	1174.97	964.039	1163.97	150	82.9496
87	967.973	1170.51	967.973	1174.97	967.973	1163.97	150	83.0164
88	971.908	1170.46	971.908	1174.97	971.908	1163.97	150	83.083
89	975.842	1170.41	975.842	1174.97	975.842	1163.97	150	83.1495
90	979.776	1170.37	979.776	1174.97	979.776	1163.97	150	83.2157
91	983.711	1170.32	983.711	1174.97	983.711	1163.97	150	83.2818
92	987.645	1170.28	987.645	1174.97	987.645	1163.97	150	83.3477
93	991.566	1170.23	991.576	1174.96	991.552	1163.96	150	83.4132
94	995.486	1170.18	995.506	1174.95	995.459	1163.95	150	83.4785
95	999.406	1170.14	999.437	1174.93	999.365	1163.93	150	83.5436
96	1003.33	1170.09	1003.37	1174.9	1003.27	1163.9	150	83.6085
97	1007.25	1170.05	1007.3	1174.86	1007.18	1163.86	150	83.6733
98	1011.17	1170	1011.23	1174.81	1011.09	1163.81	150	83.7379
99	1015.08	1169.95	1015.16	1174.76	1014.99	1163.76	150	83.8023
100	1019	1169.91	1019.09	1174.7	1018.9	1163.7	150	83.8666
101	1022.92	1169.86	1023.02	1174.63	1022.81	1163.63	150	83.9307
102	1026.84	1169.81	1026.94	1174.55	1026.71	1163.55	150	83.9946
103	1030.76	1169.77	1030.87	1174.46	1030.62	1163.46	150	84.0583
104	1034.69	1169.72	1034.8	1174.36	1034.52	1163.37	150	84.122
105	1038.61	1169.67	1038.73	1174.26	1038.43	1163.26	150	84.1854
106	1042.53	1169.63	1042.66	1174.15	1042.34	1163.15	150	84.2487
107	1046.45	1169.58	1046.59	1174.03	1046.24	1163.04	150	84.3118
