2.6,Olethros 3,car1-trb1,2,2,24.7958,0.0155029,0,5762.8,0,4,0,2.6,0,0,0,50.8068
2.6,damned 4,pw-evoviwrc,2,2,23.092,-2.09314,0,5753.83,0,5,0,2.6,0,0,0,57.9063
2.6,trackexporter,car1-trb1,2,2,0,0,3076,5709.1,0,6,0,2.6,0,0,0,0
2.8,Jan M.,car1-trb1,2,2,28.0323,3.25391,0,16.9902,1,1,0,2.8,0,0,0,41.7765
2.8,bt 2,car1-stock1,2,2,27.9096,0.508667,0,9.17059,1,2,0,2.8,0,0,0,55.3628
2.8,tita 3,car1-trb1,2,2,27.3209,-1.43344,0,5778.98,0,3,0,2.8,0,0,0,50.7865
2.8,Olethros 3,car1-trb1,2,2,26.6274,-0.0858154,0,5767.94,0,4,0,2.8,0,0,0,50.7989
2.8,damned 4,pw-evoviwrc,2,2,24.3578,-1.71289,0,5758.56,0,5,0,2.8,0,0,0,57.9003
2.8,trackexporter,car1-trb1,2,2,0,0,3076,5709.1,0,6,0,2.8,0,0,0,0
3,Jan M.,car1-trb1,2,2,29.6732,3.3822,0,22.7604,1,1,0,3,0,0,0,41.7686
3,bt 2,car1-stock1,2,2,29.2052,0.389526,0,14.8728,1,2,0,3,0,0,0,55.3511
3,tita 3,car1-trb1,2,2,29.1939,-1.4353,0,0.70166,1,3,0,3,0,0,0,50.7776
3,Olethros 3,car1-trb1,2,2,28.4946,-0.171753,0,5773.45,0,4,0,3,0,0,0,50.7904
3,damned 4,pw-evoviwrc,2,2,25.6209,-1.39917,0,5763.56,0,5,0,3,0,0,0,57.894
3,trackexporter,car1-trb1,2,2,0,0,3076,5709.1,0,6,0,3,0,0,0,0
3.2,Jan M.,car1-trb1,2,2,31.3343,3.44397,0,28.8623,1,1,0,3.2,0,0,0,41.7601
3.2,bt 2,car1-stock1,2,2,31.2637,0.294556,0,20.9216,1,2,0,3.2,0,0,0,55.3374
3.2,tita 3,car1-trb1,2,2,31.0842,-1.35132,0,6.73114,1,3,0,3.2,0,0,0,50.7682
3.2,Olethros 3,car1-trb1,2,2,30.3924,-0.216614,0,5779.34,0,4,0,3.2,0,0,0,50.7811
3.2,damned 4,pw-evoviwrc,2,2,26.8743,-1.15002,0,5768.81,0,5,0,3.2,0,0,0,57.8874
3.2,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,3.2,0,0,0,0
3.4,Jan M.,car1-trb1,2,2,33.012,3.46814,0,35.2983,1,1,0,3.4,0,0,0,41.751
3.4,bt 2,car1-stock1,2,2,31.1725,0.223389,0,27.1649,1,2,0,3.4,0,0,0,55.3374
3.4,tita 3,car1-trb1,2,2,32.8777,-1.26587,0,13.1308,1,3,0,3.4,0,0,0,50.7586
3.4,Olethros 3,car1-trb1,2,2,32.2375,-0.226074,0,1.66003,1,4,0,3.4,0,0,0,50.7715
3.4,damned 4,pw-evoviwrc,2,2,28.1154,-0.954956,0,5774.31,0,5,0,3.4,0,0,0,57.8805
3.4,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,3.4,0,0,0,0
3.6,Jan M.,car1-trb1,2,2,34.6848,3.47168,0,42.0705,1,1,0,3.6,0,0,0,41.7415
3.6,bt 2,car1-stock1,2,2,32.5565,0.168457,0,33.5258,1,2,0,3.6,0,0,0,55.3274
3.6,tita 3,car1-trb1,2,2,33.2128,-1.18042,0,19.767,1,3,0,3.6,0,0,0,50.7562
3.6,Olethros 3,car1-trb1,2,2,33.9617,-0.165039,0,8.28332,1,4,0,3.6,0,0,0,50.762
3.6,damned 4,pw-evoviwrc,2,2,29.3437,-0.788391,0,5780.06,0,5,0,3.6,0,0,0,57.8734
3.6,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,3.6,0,0,0,0
3.8,Jan M.,car1-trb1,2,2,36.2693,3.46069,0,49.169,1,1,0,3.8,0,0,0,41.7319
3.8,bt 2,car1-stock1,2,2,34.0942,0.124756,0,40.1915,1,2,0,3.8,0,0,0,55.316
3.8,tita 3,car1-trb1,2,2,34.4989,-1.10437,0,26.539,1,3,0,3.8,0,0,0,50.7489
3.8,Olethros 3,car1-trb1,2,2,35.5079,-0.104004,0,15.2386,1,4,0,3.8,0,0,0,50.7532
3.8,damned 4,pw-evoviwrc,2,2,30.5583,-0.645264,0,2.10535,1,5,0,3.8,0,0,0,57.866
3.8,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,3.8,0,0,0,0
4,Jan M.,car1-trb1,2,2,37.7577,3.44043,0,56.5742,1,1,0,4,0,0,0,41.7224
4,bt 2,car1-stock1,2,2,35.6541,0.09021,0,47.1675,1,2,0,4,0,0,0,55.3037
4,tita 3,car1-trb1,2,2,35.7934,-1.02466,0,33.5689,1,3,0,4,0,0,0,50.7413
4,Olethros 3,car1-trb1,2,2,36.0127,-0.0500488,0,22.4149,1,4,0,4,0,0,0,50.7499
4,damned 4,pw-evoviwrc,2,2,31.7424,-0.484985,0,8.33562,1,5,0,4,0,0,0,57.8584
4,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,4,0,0,0,0
4.2,Jan M.,car1-trb1,2,2,39.1432,3.41602,0,64.2682,1,1,0,4.2,0,0,0,41.7134
4.2,bt 2,car1-stock1,2,2,37.2067,0.0657959,0,54.4556,1,2,0,4.2,0,0,0,55.291
4.2,tita 3,car1-trb1,2,2,37.1003,-0.948853,0,40.8587,1,3,0,4.2,0,0,0,50.7333
4.2,Olethros 3,car1-trb1,2,2,36.7732,-0.00463867,0,29.6605,1,4,0,4.2,0,0,0,50.7446
4.2,damned 4,pw-evoviwrc,2,2,32.7928,-0.362183,0,14.7958,1,5,0,4.2,0,0,0,57.8516
4.2,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,4.2,0,0,0,0
4.4,Jan M.,car1-trb1,2,2,40.2181,3.3833,0,72.202,1,1,0,4.4,0,0,0,41.7051
4.4,bt 2,car1-stock1,2,2,38.7348,0.0465088,0,62.0514,1,2,0,4.4,0,0,0,55.2778
4.4,tita 3,car1-trb1,2,2,38.4172,-0.87561,0,48.4112,1,3,0,4.4,0,0,0,50.725
4.4,Olethros 3,car1-trb1,2,2,38.0934,0.0319824,0,37.1482,1,4,0,4.4,0,0,0,50.7363
4.4,damned 4,pw-evoviwrc,2,2,32.7083,-0.27002,0,21.3454,1,5,0,4.4,0,0,0,57.8512
4.4,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,4.4,0,0,0,0
4.6,Jan M.,car1-trb1,2,2,41.3275,3.34668,0,80.3578,1,1,0,4.6,0,0,0,41.697
4.6,bt 2,car1-stock1,2,2,40.2381,0.0343018,0,69.9508,1,2,0,4.6,0,0,0,55.2642
4.6,tita 3,car1-trb1,2,2,39.7423,-0.802368,0,56.228,1,3,0,4.6,0,0,0,50.7163
4.6,Olethros 3,car1-trb1,2,2,39.4235,0.057251,0,44.9011,1,4,0,4.6,0,0,0,50.7277
4.6,damned 4,pw-evoviwrc,2,2,33.6123,-0.202271,0,27.974,1,5,0,4.6,0,0,0,57.8449
4.6,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,4.6,0,0,0,0
4.8,Jan M.,car1-trb1,2,2,42.4342,3.31006,0,88.7349,1,1,0,4.8,0,0,0,41.6886
4.8,bt 2,car1-stock1,2,2,41.7154,0.0220947,0,78.148,1,2,0,4.8,0,0,0,55.2503
4.8,tita 3,car1-trb1,2,2,41.0754,-0.736938,0,64.3107,1,3,0,4.8,0,0,0,50.7072
4.8,Olethros 3,car1-trb1,2,2,40.7619,0.0740967,0,52.9208,1,4,0,4.8,0,0,0,50.7187
4.8,damned 4,pw-evoviwrc,2,2,34.5513,-0.149048,0,34.7912,1,5,0,4.8,0,0,0,57.8382
4.8,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,4.8,0,0,0,0
5,Jan M.,car1-trb1,2,2,43.5394,3.26196,0,97.3334,1,1,0,5,0,0,0,41.6799
5,bt 2,car1-stock1,2,2,43.014,0.0123291,0,86.6364,1,2,0,5,0,0,0,55.2377
5,tita 3,car1-trb1,2,2,42.4157,-0.675903,0,72.6608,1,3,0,5,0,0,0,50.6977
5,Olethros 3,car1-trb1,2,2,42.1085,0.0847168,0,61.209,1,4,0,5,0,0,0,50.7093
5,damned 4,pw-evoviwrc,2,2,35.4793,-0.109253,0,41.7952,1,5,0,5,0,0,0,57.8313
5,trackexporter,car1-trb1,2,2,0,0,3080,5709.1,0,6,0,5,0,0,0,0
5.2,Jan M.,car1-trb1,2,2,44.643,3.21313,0,106.153,1,1,0,5.2,0,0,0,41.671
5.2,bt 2,car1-stock1,2,2,42.8421,0.0123291,0,95.2216,1,2,0,5.2,0,0,0,55.2374
